ID,GEOID,POP,UNIPOP,Block ,LAND,WATER,LAT,LON
1000000US250250612001050,250250612001050,62,0,Block 1050,8492,0,42.3421192,-71.0564547
1000000US250250612001051,250250612001051,117,0,Block 1051,12670,0,42.3426644,-71.0562334
1000000US250250612001052,250250612001052,0,0,Block 1052,15517,0,42.3434184,-71.0555151
1000000US250250612001053,250250612001053,99,0,Block 1053,5205,0,42.3416085,-71.0566283
1000000US250250612001054,250250612001054,3,0,Block 1054,6415,0,42.341304,-71.0552141
1000000US250250612001055,250250612001055,12,0,Block 1055,6773,0,42.3416835,-71.0547546
1000000US250250612001056,250250612001056,7,0,Block 1056,6302,0,42.3420597,-71.0542811
1000000US250250612001057,250250612001057,27,0,Block 1057,8328,0,42.3428474,-71.0555417
1000000US250250612001058,250250612001058,0,0,Block 1058,1506,0,42.3428344,-71.0547105
1000000US250250612001059,250250612001059,0,0,Block 1059,4756,0,42.3423913,-71.0539005
1000000US250250612001060,250250612001060,0,0,Block 1060,2626,0,42.3425255,-71.0534372
1000000US250250612001061,250250612001061,0,0,Block 1061,7605,0,42.3429395,-71.0533426
1000000US250250612001062,250250612001062,35,0,Block 1062,5710,0,42.3409453,-71.055622
1000000US250250612001063,250250612001063,0,0,Block 1063,5676,0,42.3406078,-71.0560156
1000000US250250612001064,250250612001064,18,0,Block 1064,3735,0,42.3410867,-71.0568417
1000000US250250612001065,250250612001065,0,0,Block 1065,33576,0,42.3405404,-71.0578121
1000000US250250612001066,250250612001066,0,0,Block 1066,290,0,42.3418756,-71.0588269
1000000US250250612001067,250250612001067,0,0,Block 1067,35294,0,42.3397131,-71.0589023
1000000US250250612001068,250250612001068,0,0,Block 1068,22334,0,42.3396558,-71.0594951
1000000US250250612001069,250250612001069,0,0,Block 1069,7070,0,42.3399656,-71.059856
1000000US250250612001070,250250612001070,0,0,Block 1070,17227,0,42.3394681,-71.0600741
1000000US250250612001071,250250612001071,0,0,Block 1071,74961,0,42.3384269,-71.0627112
1000000US250250612001072,250250612001072,0,0,Block 1072,24055,0,42.3358177,-71.0629051
1000000US250250612001073,250250612001073,0,0,Block 1073,19170,0,42.3357544,-71.0637822
1000000US250250612001074,250250612001074,0,0,Block 1074,37744,0,42.3363348,-71.0618888
1000000US250250612001075,250250612001075,0,0,Block 1075,44012,0,42.3413272,-71.0616171
1000000US250250612001076,250250612001076,0,0,Block 1076,33233,0,42.3392976,-71.06371
1000000US250250612001077,250250612001077,0,0,Block 1077,17710,0,42.336349,-71.0651223
1000000US250250612001078,250250612001078,0,0,Block 1078,289,0,42.3353715,-71.0652074
1000000US250250612001079,250250612001079,0,0,Block 1079,5281,0,42.3345668,-71.0647955
1000000US250250612001080,250250612001080,0,0,Block 1080,4302,0,42.3345663,-71.0644573
1000000US250250612001081,250250612001081,0,0,Block 1081,6208,0,42.3342353,-71.062983
1000000US250250612001082,250250612001082,0,0,Block 1082,38175,0,42.3373817,-71.0610117
1000000US250250612001083,250250612001083,0,0,Block 1083,10729,0,42.3381214,-71.0602994
1000000US250250612001084,250250612001084,0,0,Block 1084,20790,0,42.3338283,-71.0620524
1000000US250250612001085,250250612001085,0,0,Block 1085,5095,0,42.3336464,-71.0632189
1000000US250250612001086,250250612001086,0,0,Block 1086,4246,0,42.3330668,-71.0633292
1000000US250250612001087,250250612001087,0,0,Block 1087,4492,0,42.3329292,-71.0635008
1000000US250250612001088,250250612001088,0,0,Block 1088,2583,0,42.3379408,-71.0582543
1000000US250250612001089,250250612001089,0,0,Block 1089,9325,0,42.3390753,-71.0564165
1000000US250250612001090,250250612001090,17,0,Block 1090,8131,0,42.3397391,-71.0567543
1000000US250250612001091,250250612001091,0,0,Block 1091,5037,0,42.3403034,-71.0563979
1000000US250250612001092,250250612001092,17,0,Block 1092,2314,0,42.339792,-71.0555999
1000000US250250612001093,250250612001093,0,0,Block 1093,2868,0,42.3400991,-71.0552336
1000000US250250612001094,250250612001094,31,0,Block 1094,2844,0,42.3404373,-71.0548319
1000000US250250612001095,250250612001095,8,0,Block 1095,3093,0,42.3407846,-71.0544132
1000000US250250612001096,250250612001096,6,0,Block 1096,3490,0,42.3411623,-71.0539583
1000000US250250612001097,250250612001097,19,0,Block 1097,3366,0,42.3415547,-71.0534911
1000000US250250612001098,250250612001098,0,0,Block 1098,2339,0,42.3418877,-71.0531051
1000000US250250612001099,250250612001099,0,0,Block 1099,2368,0,42.3421637,-71.0527826
1000000US250250612001100,250250612001100,47,0,Block 1100,6896,0,42.341484,-71.0517474
1000000US250250612001101,250250612001101,1,0,Block 1101,14101,0,42.341911,-71.0512646
1000000US250250612001102,250250612001102,0,0,Block 1102,7899,0,42.3386683,-71.0579453
1000000US250250612001103,250250612001103,0,0,Block 1103,1708,0,42.3412971,-71.0530843
1000000US250250612001104,250250612001104,129,0,Block 1104,6627,0,42.3412147,-71.0520712
1000000US250250612001105,250250612001105,111,0,Block 1105,7885,0,42.3407952,-71.0523111
1000000US250250612001106,250250612001106,33,0,Block 1106,9988,0,42.340493,-71.052914
1000000US250250612001107,250250612001107,0,0,Block 1107,8261,0,42.3464028,-71.0487846
1000000US250250612001108,250250612001108,0,0,Block 1108,5433,0,42.3450324,-71.0499366
1000000US250250612002000,250250612002000,0,0,Block 2000,112342,0,42.3353804,-71.0582155
1000000US250250612002001,250250612002001,0,0,Block 2001,441,0,42.3376326,-71.0570672
1000000US250250612002002,250250612002002,0,0,Block 2002,23907,0,42.3359601,-71.0564575
1000000US250250612002003,250250612002003,0,0,Block 2003,10704,0,42.3345391,-71.0565138
1000000US250250612002004,250250612002004,0,0,Block 2004,16072,0,42.3340058,-71.0559216
1000000US250250612002005,250250612002005,0,0,Block 2005,95682,0,42.3329744,-71.0603202
1000000US250250612002006,250250612002006,0,0,Block 2006,15934,0,42.3325008,-71.0620518
1000000US250250612002007,250250612002007,0,0,Block 2007,7844,0,42.331035,-71.0614729
1000000US250250612002008,250250612002008,0,0,Block 2008,3696,0,42.3312108,-71.0620225
1000000US250250612002009,250250612002009,0,0,Block 2009,1900,0,42.3311613,-71.0621758
1000000US250250612002010,250250612002010,0,0,Block 2010,10552,0,42.3310368,-71.0626881
1000000US250250612002011,250250612002011,0,0,Block 2011,20075,0,42.3332373,-71.0549019
1000000US250250612002012,250250612002012,46,0,Block 2012,29219,0,42.3321892,-71.0549289
1000000US250250612002013,250250612002013,48,0,Block 2013,7747,0,42.3323216,-71.0561643
1000000US250250612002014,250250612002014,56,0,Block 2014,58733,0,42.3314636,-71.0582155
1000000US250250612002015,250250612002015,175,0,Block 2015,14973,0,42.3313959,-71.0556973
1000000US250250612002016,250250612002016,65,0,Block 2016,3577,0,42.3312243,-71.0545345
1000000US250250612002017,250250612002017,121,0,Block 2017,12006,0,42.3310656,-71.0564705
1000000US250250612002018,250250612002018,103,0,Block 2018,8042,0,42.3302632,-71.0562357
1000000US250250612002019,250250612002019,13,0,Block 2019,8415,0,42.3299916,-71.057564
1000000US250250612003000,250250612003000,7,0,Block 3000,2697,0,42.3311481,-71.0531877
1000000US250250612003001,250250612003001,39,0,Block 3001,5380,0,42.3306489,-71.0532264
1000000US250250612003002,250250612003002,120,0,Block 3002,11115,0,42.3302141,-71.0534915
1000000US250250612003003,250250612003003,243,0,Block 3003,15396,0,42.3299243,-71.0541942
1000000US250250612003004,250250612003004,25,0,Block 3004,10188,0,42.3289377,-71.0534185
1000000US250250612003005,250250612003005,25,0,Block 3005,2850,0,42.3289245,-71.0544788
1000000US250250612003006,250250612003006,98,0,Block 3006,8787,0,42.3297736,-71.0551477
1000000US250250612003007,250250612003007,69,0,Block 3007,6674,0,42.3296442,-71.0560508
1000000US250250612003008,250250612003008,47,0,Block 3008,4365,0,42.3289736,-71.0560091
1000000US250250612003009,250250612003009,72,0,Block 3009,5301,0,42.3290113,-71.0566259
1000000US250250612003010,250250612003010,0,0,Block 3010,318,0,42.3294355,-71.056982
1000000US250250612003011,250250612003011,32,0,Block 3011,9982,0,42.3291244,-71.0577801
1000000US250250612003012,250250612003012,116,0,Block 3012,7005,0,42.3285585,-71.0572618
1000000US250250612003013,250250612003013,13,0,Block 3013,3173,0,42.3289441,-71.0554649
1000000US250250612003014,250250612003014,5,0,Block 3014,3103,0,42.3289044,-71.0549703
1000000US250250701011000,250250701011000,0,0,Block 1000,3505,0,42.3547709,-71.0508982
1000000US250250701011001,250250701011001,0,0,Block 1001,0,5157,42.3544109,-71.0501758
1000000US250250701011002,250250701011002,0,0,Block 1002,0,1084,42.3541151,-71.0504117
1000000US250250701011003,250250701011003,0,0,Block 1003,799,0,42.3544997,-71.0510983
1000000US250250701011004,250250701011004,201,0,Block 1004,27230,0,42.3536538,-71.0521665
1000000US250250701011005,250250701011005,0,0,Block 1005,0,18768,42.3531254,-71.0511573
1000000US250250701011006,250250701011006,0,0,Block 1006,0,7065,42.3517227,-71.0520916
1000000US250250701011007,250250701011007,0,0,Block 1007,1428,0,42.351851,-71.0525018
1000000US250250701011008,250250701011008,0,0,Block 1008,9977,0,42.3521437,-71.0529283
1000000US250250701011009,250250701011009,0,0,Block 1009,7892,0,42.3524936,-71.0535685
1000000US250250701011010,250250701011010,0,0,Block 1010,3408,0,42.3531324,-71.053619
1000000US250250701011011,250250701011011,0,0,Block 1011,1699,0,42.3534094,-71.053838
1000000US250250701011012,250250701011012,0,0,Block 1012,5358,0,42.3531091,-71.0549689
1000000US250250701011013,250250701011013,0,0,Block 1013,863,0,42.3536694,-71.0540071
1000000US250250701011014,250250701011014,0,0,Block 1014,1906,0,42.3534891,-71.0547134
1000000US250250701011015,250250701011015,0,0,Block 1015,510,0,42.3526485,-71.0569381
1000000US250250701011016,250250701011016,0,0,Block 1016,334,0,42.3526895,-71.0566606
1000000US250250701011017,250250701011017,0,0,Block 1017,664,0,42.3531188,-71.0553579
1000000US250250701011018,250250701011018,0,0,Block 1018,271,0,42.3525378,-71.0555128
1000000US250250701011019,250250701011019,0,0,Block 1019,10794,0,42.3523161,-71.0563041
1000000US250250701011020,250250701011020,0,0,Block 1020,1638,0,42.3523134,-71.0573818
1000000US250250701011021,250250701011021,0,0,Block 1021,514,0,42.3524416,-71.0575175
1000000US250250701011022,250250701011022,0,0,Block 1022,1111,0,42.3522036,-71.0582169
1000000US250250701011023,250250701011023,0,0,Block 1023,1293,0,42.3516162,-71.0588477
1000000US250250701011024,250250701011024,0,0,Block 1024,712,0,42.351998,-71.0582142
1000000US250250701011025,250250701011025,117,0,Block 1025,4730,0,42.3519222,-71.0576651
1000000US250250701011026,250250701011026,34,0,Block 1026,5748,0,42.3516835,-71.0565974
1000000US250250701011027,250250701011027,0,0,Block 1027,106802,0,42.3495605,-71.055355
1000000US250250701011028,250250701011028,116,0,Block 1028,7697,0,42.3510219,-71.0568511
1000000US250250701011029,250250701011029,0,0,Block 1029,13302,0,42.3495127,-71.0560439
1000000US250250701011030,250250701011030,0,0,Block 1030,11724,0,42.3475459,-71.055871
1000000US250250701011031,250250701011031,89,0,Block 1031,6225,0,42.3500951,-71.0571616
1000000US250250701011032,250250701011032,0,0,Block 1032,8869,0,42.3527174,-71.0545071
1000000US250250701011033,250250701011033,0,0,Block 1033,725,0,42.3505502,-71.0595695
1000000US250250701011034,250250701011034,0,0,Block 1034,566,0,42.3506512,-71.0596083
1000000US250250701011035,250250701011035,10,0,Block 1035,4043,0,42.3506941,-71.0598493
1000000US250250701011036,250250701011036,0,0,Block 1036,9857,0,42.3486193,-71.060884
1000000US250250701011037,250250701011037,0,0,Block 1037,5433,0,42.3485562,-71.060512
1000000US250250701011038,250250701011038,0,0,Block 1038,9057,0,42.3481129,-71.060382
1000000US250250701011039,250250701011039,0,0,Block 1039,6451,0,42.3487588,-71.0590393
1000000US250250701011040,250250701011040,0,0,Block 1040,949,0,42.3506696,-71.0594132
1000000US250250701011041,250250701011041,0,0,Block 1041,6402,0,42.3505177,-71.0590623
1000000US250250701011042,250250701011042,0,0,Block 1042,3749,0,42.3513409,-71.0586097
1000000US250250701011043,250250701011043,0,0,Block 1043,1307,0,42.3518361,-71.0585638
1000000US250250701011044,250250701011044,0,0,Block 1044,402,0,42.3499178,-71.0586142
1000000US250250701011045,250250701011045,54,0,Block 1045,5355,0,42.3503847,-71.0584299
1000000US250250701011046,250250701011046,71,0,Block 1046,3751,0,42.3512615,-71.0581313
1000000US250250701011047,250250701011047,46,0,Block 1047,2202,0,42.35141,-71.0575324
1000000US250250701011048,250250701011048,12,0,Block 1048,2931,0,42.3509708,-71.0576365
1000000US250250701011049,250250701011049,100,0,Block 1049,6204,0,42.3502348,-71.0578159
1000000US250250701011050,250250701011050,0,0,Block 1050,13776,0,42.3490998,-71.0578872
1000000US250250701011051,250250701011051,0,0,Block 1051,33500,0,42.3478173,-71.0587368
1000000US250250701011052,250250701011052,0,0,Block 1052,5913,0,42.3490141,-71.0594789
1000000US250250701011053,250250701011053,0,0,Block 1053,10097,0,42.3476022,-71.059634
1000000US250250701011054,250250701011054,0,0,Block 1054,8751,0,42.348034,-71.060175
1000000US250250701011055,250250701011055,0,0,Block 1055,6771,0,42.3463584,-71.0589503
1000000US250250701011056,250250701011056,0,0,Block 1056,0,654,42.3464823,-71.0570703
1000000US250250701011057,250250701011057,0,0,Block 1057,5131,0,42.3508343,-71.053222
1000000US250250701011058,250250701011058,0,0,Block 1058,0,34114,42.3490054,-71.0539615
1000000US250250701011059,250250701011059,0,0,Block 1059,0,2307,42.3466738,-71.0559945
1000000US250250701011060,250250701011060,0,0,Block 1060,0,4632,42.3463301,-71.0563424
1000000US250250701011061,250250701011061,0,0,Block 1061,0,4762,42.346097,-71.0573698
1000000US250250701011062,250250701011062,0,0,Block 1062,8844,0,42.3457216,-71.0597376
1000000US250250701011063,250250701011063,0,0,Block 1063,5107,0,42.346074,-71.0595793
1000000US250250701011064,250250701011064,0,0,Block 1064,1903,0,42.3460038,-71.0607531
1000000US250250701011065,250250701011065,0,0,Block 1065,396,0,42.3456372,-71.0609425
1000000US250250701011066,250250701011066,0,0,Block 1066,427,0,42.3464116,-71.0609266
1000000US250250701011067,250250701011067,0,0,Block 1067,2320,0,42.3465774,-71.0619528
1000000US250250701011068,250250701011068,0,0,Block 1068,9210,0,42.3469942,-71.0615029
1000000US250250701011069,250250701011069,0,0,Block 1069,0,10464,42.3455252,-71.0589057
1000000US250250701011070,250250701011070,0,0,Block 1070,10164,0,42.3469777,-71.0580361
1000000US250250701012000,250250701012000,0,0,Block 2000,12446,0,42.3563843,-71.0585084
1000000US250250701012001,250250701012001,6,0,Block 2001,9968,0,42.355658,-71.0596495
1000000US250250701012002,250250701012002,0,0,Block 2002,15190,0,42.3546807,-71.0601712
1000000US250250701012003,250250701012003,12,0,Block 2003,5843,0,42.3549822,-71.0590685
1000000US250250701012004,250250701012004,0,0,Block 2004,3588,0,42.3554133,-71.0586258
1000000US250250701012005,250250701012005,0,0,Block 2005,3194,0,42.3557646,-71.0583517
1000000US250250701012006,250250701012006,0,0,Block 2006,6455,0,42.3542138,-71.0607919
1000000US250250701012007,250250701012007,102,102,Block 2007,5685,0,42.3539589,-71.0614693
1000000US250250701012008,250250701012008,0,0,Block 2008,3761,0,42.3536294,-71.0607444
1000000US250250701012009,250250701012009,0,0,Block 2009,355,0,42.353319,-71.0607943
1000000US250250701012010,250250701012010,181,0,Block 2010,4214,0,42.3530149,-71.0611115
1000000US250250701012011,250250701012011,0,0,Block 2011,1157,0,42.3536478,-71.0617236
1000000US250250701012012,250250701012012,2,0,Block 2012,4861,0,42.3533923,-71.0619559
1000000US250250701012013,250250701012013,0,0,Block 2013,7268,0,42.3527702,-71.0619756
1000000US250250701012014,250250701012014,0,0,Block 2014,360,0,42.353162,-71.062385
1000000US250250701013000,250250701013000,0,0,Block 3000,724,0,42.3573808,-71.0585327
1000000US250250701013001,250250701013001,0,0,Block 3001,7263,0,42.3572226,-71.059154
1000000US250250701013002,250250701013002,0,0,Block 3002,2855,0,42.3574144,-71.0597888
1000000US250250701013003,250250701013003,0,0,Block 3003,7181,0,42.3575788,-71.0603326
1000000US250250701013004,250250701013004,35,0,Block 3004,24022,0,42.3575926,-71.0618191
1000000US250250701013005,250250701013005,0,0,Block 3005,2188,0,42.3570637,-71.0606182
1000000US250250701013006,250250701013006,13,0,Block 3006,22654,0,42.3563528,-71.0608427
1000000US250250701013007,250250701013007,23,0,Block 3007,3547,0,42.3567695,-71.0596725
1000000US250250701013008,250250701013008,315,0,Block 3008,14972,0,42.3555607,-71.0616806
1000000US250250701013009,250250701013009,108,0,Block 3009,10464,0,42.3550237,-71.0622649
1000000US250250701014000,250250701014000,1025,396,Block 4000,10063,0,42.3543139,-71.0634829
1000000US250250701014001,250250701014001,0,0,Block 4001,3709,0,42.3543558,-71.0628738
1000000US250250701014002,250250701014002,862,258,Block 4002,12761,0,42.3538678,-71.0627298
1000000US250250701015000,250250701015000,223,0,Block 5000,6692,0,42.3528359,-71.0629553
1000000US250250701015001,250250701015001,0,0,Block 5001,7584,0,42.3528822,-71.0638053
1000000US250250701015002,250250701015002,228,0,Block 5002,2297,0,42.3525227,-71.0641501
1000000US250250701016000,250250701016000,15,0,Block 6000,3258,0,42.3521443,-71.0630246
1000000US250250701016001,250250701016001,70,0,Block 6001,7040,0,42.3518661,-71.0635244
1000000US250250701016002,250250701016002,281,0,Block 6002,3221,0,42.3520201,-71.0643891
1000000US250250701017000,250250701017000,0,0,Block 7000,499,0,42.3511546,-71.0593583
1000000US250250701017001,250250701017001,0,0,Block 7001,1772,0,42.3512031,-71.059383
